id;aluno_id;materia_id;data;presente
2954;2115;26;2025-04-09;1
2955;2906;12;2025-04-04;1
2956;632;30;2025-01-19;1
2957;1287;10;2025-02-06;0
2958;443;2;2025-01-19;0
2959;1174;5;2025-02-19;0
2960;1810;13;2025-01-12;0
2961;2269;19;2025-04-12;1
2962;952;11;2025-03-22;1
2963;490;25;2025-03-23;0
2964;282;12;2025-01-05;1
2965;2982;17;2025-03-11;1
2966;1894;21;2025-01-21;1
2967;2331;8;2025-03-08;1
2968;846;9;2025-01-09;0
2969;2762;12;2025-01-12;1
2970;2709;21;2025-01-28;1
2971;865;21;2025-04-04;1
2972;385;3;2025-02-15;1
2973;2663;11;2025-03-16;0
2974;2479;7;2025-04-02;0
2975;1822;14;2025-01-02;1
2976;1447;16;2025-03-11;0
2977;430;20;2025-02-24;1
2978;1598;26;2025-01-19;0
2979;562;9;2025-03-03;1
2980;2414;27;2025-04-24;0
2981;1022;7;2025-03-24;1
2982;948;11;2025-03-12;0
2983;1399;11;2025-01-18;0
2984;2206;14;2025-04-23;0
2985;773;21;2025-03-07;1
2986;36;22;2025-03-29;0
2987;1991;7;2025-01-06;1
2988;971;12;2025-03-26;0
2989;448;12;2025-03-26;1
2990;2183;26;2025-04-06;1
2991;2304;11;2025-01-16;0
2992;568;4;2025-01-11;0
2993;2261;21;2025-03-15;0
2994;662;19;2025-03-28;0
2995;2880;18;2025-02-19;1
2996;645;3;2025-02-18;1
2997;1527;15;2025-04-06;0
2998;2718;10;2025-04-17;0
2999;433;17;2025-04-15;1
3000;2476;1;2025-02-18;0
3001;1836;15;2025-01-12;0
3002;1396;8;2025-04-14;0
3003;907;24;2025-04-06;0
3004;2711;8;2025-01-14;1
3005;2456;15;2025-01-07;1
3006;2534;20;2025-03-01;1
3007;2377;18;2025-02-11;0
3008;2833;8;2025-02-02;1
3009;907;9;2025-02-01;0
3010;2804;28;2025-01-11;1
3011;679;8;2025-02-07;1
3012;2707;20;2025-02-18;0
3013;469;11;2025-02-05;0
3014;2602;30;2025-02-01;1
3015;1220;16;2025-03-14;0
3016;526;23;2025-01-28;0
3017;1132;24;2025-03-25;0
3018;1844;14;2025-04-18;1
3019;1072;5;2025-03-06;0
3020;2601;4;2025-03-24;1
3021;3058;13;2025-03-12;0
3022;238;5;2025-03-04;1
3023;2220;9;2025-03-12;1
3024;2689;20;2025-03-29;1
3025;444;2;2025-02-26;0
3026;2487;2;2025-02-02;1
3027;1999;1;2025-02-23;0
3028;2202;8;2025-01-13;1
3029;1443;24;2025-03-31;0
3030;2886;1;2025-02-04;1
3031;1866;19;2025-04-14;0
3032;295;9;2025-01-29;0
3033;218;8;2025-02-07;0
3034;2184;5;2025-03-02;1
3035;205;14;2025-03-30;0
3036;669;8;2025-02-21;1
3037;2641;1;2025-02-18;0
3038;463;5;2025-04-18;1
3039;1702;17;2025-04-26;1
3040;3112;7;2025-01-17;1
3041;168;2;2025-02-17;0
3042;1138;28;2025-02-22;1
3043;974;12;2025-03-03;0
3044;2570;19;2025-02-07;1
3045;2168;21;2025-01-26;0
3046;958;19;2025-03-08;0
3047;1517;23;2025-02-17;1
3048;8;21;2025-04-04;0
3049;2901;10;2025-04-16;0
3050;891;1;2025-03-16;1
3051;2415;15;2025-03-04;0
3052;903;19;2025-01-09;1
3053;2132;30;2025-04-10;1
3054;2626;12;2025-04-15;1
3055;1602;19;2025-01-13;1
3056;2654;21;2025-02-04;1
3057;2660;28;2025-04-15;0
3058;2068;8;2025-04-25;0
3059;2778;18;2025-04-18;1
3060;2222;23;2025-01-01;1
3061;1425;4;2025-03-11;0
3062;1605;26;2025-02-14;0
3063;1140;11;2025-04-11;1
3064;467;18;2025-03-18;0
3065;1910;28;2025-03-18;1
3066;52;15;2025-01-15;1
3067;425;16;2025-02-24;1
3068;2670;20;2025-02-19;0
3069;2879;25;2025-03-02;0
3070;2896;21;2025-01-07;1
3071;734;24;2025-02-18;1
3072;594;25;2025-03-31;0
3073;2627;8;2025-01-04;0
3074;2180;17;2025-04-23;0
3075;180;14;2025-02-06;1
3076;1276;9;2025-01-22;1
3077;2857;20;2025-02-19;1
3078;2175;5;2025-03-23;0
3079;2049;2;2025-04-17;0
3080;1396;27;2025-04-06;1
3081;2396;9;2025-02-21;1
3082;2495;13;2025-02-23;0
3083;2402;12;2025-01-12;1
3084;3089;23;2025-01-06;1
3085;1917;21;2025-02-02;0
3086;1533;24;2025-01-23;0
3087;2869;3;2025-04-25;1
3088;543;20;2025-03-29;1
3089;2449;27;2025-03-21;1
3090;1887;22;2025-04-03;1
3091;2934;7;2025-01-03;1
3092;1900;28;2025-04-19;0
3093;1696;4;2025-02-07;0
3094;191;13;2025-02-25;0
3095;1095;10;2025-03-12;0
3096;2369;9;2025-04-03;0
3097;242;6;2025-02-24;1
3098;1721;30;2025-02-27;1
3099;2665;19;2025-04-05;0
3100;3067;18;2025-04-27;0
3101;1336;13;2025-01-19;0
3102;2964;6;2025-04-19;1
3103;345;24;2025-02-19;0
3104;1536;16;2025-01-14;0
3105;1370;20;2025-02-26;1
3106;206;22;2025-03-23;1
3107;584;23;2025-01-02;1
3108;417;29;2025-01-06;0
3109;2070;14;2025-03-24;0
3110;1400;6;2025-03-08;1
3111;2312;16;2025-04-03;0
3112;69;25;2025-02-22;0
3113;2299;11;2025-01-05;1
3114;2821;27;2025-04-23;1
3115;2426;10;2025-03-23;0
3116;3098;15;2025-02-16;1
3117;2333;6;2025-02-11;0
3118;2286;16;2025-01-10;0
3119;2857;11;2025-02-06;1
3120;3032;14;2025-01-06;0
3121;2980;27;2025-03-21;1
3122;1104;5;2025-01-16;0
3123;2092;26;2025-04-23;0
3124;469;25;2025-02-16;1
3125;1037;25;2025-04-12;0
3126;548;13;2025-04-14;0
3127;1625;16;2025-04-13;1
3128;1281;8;2025-02-20;0
3129;1165;11;2025-01-06;0
3130;1476;29;2025-03-25;0
3131;3027;15;2025-04-20;1
3132;2251;20;2025-01-31;1
3133;1210;21;2025-03-08;1
3134;31;8;2025-04-03;1
3135;999;19;2025-01-26;0
3136;2435;9;2025-01-11;0
3137;1991;20;2025-03-03;1
3138;2078;27;2025-01-09;0
3139;1091;4;2025-03-15;1
3140;2181;6;2025-03-08;1
3141;1177;1;2025-03-15;0
3142;140;7;2025-02-19;1
3143;60;9;2025-01-25;1
3144;539;29;2025-01-11;1
3145;1585;20;2025-02-25;0
3146;535;17;2025-03-22;0
3147;1419;25;2025-03-21;0
3148;1066;22;2025-03-30;1
3149;2799;7;2025-01-11;1
3150;1656;10;2025-03-18;0
3151;1215;25;2025-02-16;1
3152;989;14;2025-03-10;1
3153;2214;28;2025-02-25;0
3154;813;28;2025-04-08;0
3155;502;15;2025-04-19;1
3156;2659;21;2025-04-19;0
3157;2233;6;2025-01-26;0
3158;1278;28;2025-03-05;1
3159;2108;27;2025-02-12;1
3160;2171;17;2025-04-03;0
3161;3076;20;2025-02-25;1
3162;2778;18;2025-03-20;1
3163;2868;29;2025-02-10;1
3164;1649;19;2025-01-16;1
3165;688;16;2025-03-02;0
3166;1063;14;2025-02-10;1
3167;1458;19;2025-03-06;1
3168;2448;5;2025-03-21;0
3169;3001;19;2025-02-15;0
3170;976;13;2025-01-31;1
3171;324;22;2025-01-14;0
3172;1004;4;2025-01-24;0
3173;3064;4;2025-02-08;0
3174;957;16;2025-01-21;1
3175;49;12;2025-02-14;0
3176;1330;19;2025-02-17;0
3177;227;5;2025-02-15;1
3178;2273;9;2025-02-05;0
3179;3;25;2025-03-23;1
3180;1431;12;2025-01-04;1
3181;857;21;2025-04-04;1
3182;2633;3;2025-01-05;1
3183;591;9;2025-03-21;0
3184;2095;14;2025-01-21;0
3185;480;17;2025-01-30;0
3186;343;10;2025-01-11;0
3187;305;8;2025-03-07;0
3188;380;14;2025-01-19;1
3189;2181;2;2025-03-31;0
3190;1060;14;2025-02-01;1
3191;3057;2;2025-01-02;1
3192;391;18;2025-04-08;0
3193;2210;15;2025-03-24;1
3194;2394;30;2025-04-23;1
3195;190;6;2025-03-04;0
3196;1424;13;2025-04-26;0
3197;571;24;2025-03-09;1
3198;2251;18;2025-03-21;0
3199;975;11;2025-04-09;1
3200;589;2;2025-04-11;0
3201;549;12;2025-02-18;1
3202;2997;28;2025-02-16;1
3203;1123;11;2025-04-22;0
3204;1278;17;2025-03-17;0
3205;1894;25;2025-01-08;1
3206;1486;27;2025-04-26;0
3207;3068;8;2025-04-01;0
3208;1237;26;2025-01-12;0
3209;397;30;2025-01-10;1
3210;2771;1;2025-02-28;0
3211;2686;22;2025-04-12;0
3212;527;12;2025-02-26;0
3213;812;13;2025-03-12;0
3214;3094;26;2025-04-03;1
3215;1366;7;2025-04-26;1
3216;3037;17;2025-01-02;0
3217;2466;28;2025-03-05;0
3218;1031;16;2025-04-25;1
3219;1263;21;2025-03-19;0
3220;2555;20;2025-04-05;1
3221;1812;22;2025-04-04;0
3222;1172;19;2025-03-09;0
3223;2995;25;2025-01-28;0
3224;2974;4;2025-02-16;1
3225;56;1;2025-04-21;1
3226;2204;30;2025-02-17;1
3227;605;21;2025-02-24;1
3228;1168;5;2025-03-30;1
3229;2015;9;2025-03-13;0
3230;598;22;2025-03-22;0
3231;2786;24;2025-03-16;0
3232;1482;24;2025-03-19;1
3233;1970;11;2025-02-21;1
3234;593;17;2025-03-07;0
3235;1236;12;2025-02-08;0
3236;2537;4;2025-03-04;1
3237;2157;15;2025-03-17;0
3238;1509;6;2025-01-10;1
3239;2429;14;2025-04-07;0
3240;1000;2;2025-01-07;0
3241;2137;26;2025-03-30;1
3242;692;18;2025-03-17;1
3243;292;27;2025-02-17;0
3244;473;19;2025-03-27;0
3245;2051;25;2025-01-11;0
3246;2643;24;2025-03-04;1
3247;1152;22;2025-04-13;0
3248;2269;21;2025-02-20;0
3249;1144;9;2025-01-29;0
3250;2812;16;2025-03-24;1
3251;1085;2;2025-04-19;0
3252;456;25;2025-03-04;0
3253;2809;19;2025-04-20;1
3254;573;18;2025-03-02;0
3255;290;26;2025-04-11;0
3256;1372;30;2025-02-02;0
3257;1911;4;2025-01-29;0
3258;3;3;2025-03-20;0
3259;191;23;2025-03-10;1
3260;697;17;2025-02-23;1
3261;1859;30;2025-02-10;1
3262;2774;3;2025-01-16;1
3263;1096;13;2025-01-18;0
3264;2922;26;2025-01-15;1
3265;2293;3;2025-02-01;1
3266;349;13;2025-04-16;0
3267;2087;12;2025-03-04;1
3268;2784;6;2025-03-23;1
3269;560;29;2025-02-14;1
3270;75;22;2025-02-27;0
3271;1661;15;2025-02-24;1
3272;1045;30;2025-03-29;0
3273;1818;2;2025-04-01;1
3274;778;21;2025-03-10;0
3275;2681;17;2025-01-25;1
3276;771;26;2025-03-18;1
3277;2730;5;2025-01-26;0
3278;2268;7;2025-02-25;1
3279;2331;15;2025-04-04;1
3280;303;20;2025-01-14;0
3281;491;22;2025-02-03;0
3282;1924;10;2025-03-19;0
3283;1693;17;2025-04-04;0
3284;1244;10;2025-01-31;0
3285;1166;30;2025-04-22;0
3286;2308;29;2025-04-26;1
3287;2046;29;2025-02-25;0
3288;1290;14;2025-01-11;1
3289;2679;3;2025-01-17;0
3290;161;1;2025-04-18;1
3291;76;10;2025-01-05;0
3292;2842;9;2025-04-13;1
3293;3103;30;2025-01-20;0
3294;2179;6;2025-03-31;1
3295;1508;27;2025-03-09;0
3296;1706;26;2025-04-16;0
3297;2921;3;2025-03-18;0
3298;2985;18;2025-03-31;0
3299;1165;15;2025-01-13;1
3300;507;4;2025-02-09;1
3301;2885;8;2025-04-02;1
3302;575;23;2025-02-02;0
3303;32;1;2025-02-17;0
3304;563;9;2025-04-07;0
3305;1619;4;2025-03-22;0
3306;1672;11;2025-03-21;0
3307;3079;3;2025-03-17;0
3308;1345;5;2025-04-09;1
3309;147;20;2025-04-19;0
3310;2635;29;2025-02-02;0
3311;1223;17;2025-03-03;0
3312;2796;14;2025-03-25;0
3313;1332;5;2025-02-09;0
3314;2556;25;2025-03-27;0
3315;1256;19;2025-01-30;0
3316;383;13;2025-01-02;1
3317;2561;29;2025-03-26;1
3318;2425;4;2025-01-21;1
3319;1958;29;2025-01-26;1
3320;1550;23;2025-04-03;0
3321;235;30;2025-02-25;0
3322;2804;18;2025-01-19;0
3323;633;30;2025-03-03;1
3324;486;26;2025-02-09;0
3325;2845;12;2025-01-25;0
3326;1018;28;2025-01-28;0
3327;2921;1;2025-02-11;0
3328;564;14;2025-02-07;1
3329;1609;14;2025-03-31;1
3330;194;14;2025-01-26;1
3331;611;11;2025-03-09;1
3332;540;30;2025-01-03;1
3333;96;5;2025-04-26;0
3334;1480;6;2025-01-24;1
3335;1967;5;2025-03-06;0
3336;447;30;2025-01-28;0
3337;1253;25;2025-02-02;0
3338;3035;18;2025-02-17;1
3339;767;14;2025-03-31;1
3340;1721;24;2025-02-14;0
3341;2599;3;2025-04-24;1
3342;114;26;2025-03-22;1
3343;3056;20;2025-03-13;1
3344;258;19;2025-02-17;0
3345;2838;30;2025-03-11;0
3346;878;10;2025-03-28;1
3347;2478;10;2025-04-10;1
3348;881;26;2025-01-08;0
3349;708;24;2025-01-17;0
3350;972;12;2025-01-31;1
3351;2420;14;2025-02-07;0
3352;2131;19;2025-04-19;1
3353;2863;19;2025-04-10;0
3354;2562;29;2025-02-15;0
3355;2413;12;2025-04-19;0
3356;1774;8;2025-01-20;0
3357;766;20;2025-01-13;1
3358;2807;10;2025-01-17;0
3359;2392;3;2025-04-02;0
3360;1419;18;2025-02-14;0
3361;1338;29;2025-03-14;0
3362;1888;28;2025-02-01;0
3363;1073;10;2025-01-10;1
3364;664;11;2025-04-15;0
3365;1736;7;2025-01-21;0
3366;1704;28;2025-03-17;1
3367;1347;13;2025-01-08;0
3368;221;3;2025-01-17;1
3369;848;15;2025-02-09;1
3370;551;25;2025-01-04;0
3371;1846;26;2025-02-03;0
3372;2297;27;2025-03-11;0
3373;1033;2;2025-04-07;0
3374;206;13;2025-01-01;1
3375;2598;6;2025-03-09;0
3376;405;15;2025-03-20;0
3377;269;2;2025-04-05;0
3378;888;5;2025-02-14;0
3379;2112;28;2025-02-01;0
3380;2297;19;2025-01-30;1
3381;1386;21;2025-03-11;1
3382;2657;21;2025-04-27;0
3383;2957;12;2025-01-21;0
3384;2808;24;2025-01-18;1
3385;275;27;2025-04-27;1
3386;1569;8;2025-01-20;0
3387;1391;20;2025-02-04;1
3388;332;7;2025-02-26;0
3389;2703;21;2025-03-20;1
3390;1627;5;2025-03-06;0
3391;1276;21;2025-01-24;0
3392;2187;7;2025-02-23;0
3393;57;5;2025-04-15;0
3394;322;5;2025-02-15;1
3395;2699;11;2025-03-04;1
3396;1083;29;2025-02-18;1
3397;366;2;2025-01-18;1
3398;337;9;2025-02-20;1
3399;2973;15;2025-04-10;0
3400;1674;29;2025-03-06;0
3401;2556;12;2025-02-10;1
3402;1046;26;2025-03-08;0
3403;2168;12;2025-03-23;1
3404;670;2;2025-02-24;0
3405;1524;14;2025-02-02;1
3406;127;20;2025-04-03;0
3407;2856;14;2025-01-10;0
3408;1811;19;2025-04-02;0
3409;1266;17;2025-02-22;1
3410;2855;4;2025-02-28;0
3411;2694;5;2025-03-03;0
3412;1546;26;2025-03-26;1
3413;1184;18;2025-04-19;1
3414;2145;19;2025-01-14;1
3415;2180;8;2025-03-31;1
3416;1858;28;2025-02-03;0
3417;851;5;2025-01-22;0
3418;464;21;2025-02-21;1
3419;3086;1;2025-04-12;0
3420;1491;29;2025-04-25;0
3421;175;10;2025-03-15;0
3422;1565;18;2025-03-30;1
3423;1552;5;2025-01-01;1
3424;683;4;2025-02-10;0
3425;1098;9;2025-02-17;1
3426;2582;30;2025-03-07;0
3427;746;30;2025-03-10;1
3428;285;22;2025-03-14;0
3429;1771;29;2025-01-31;0
3430;2235;21;2025-03-19;1
3431;1569;21;2025-01-14;0
3432;1140;16;2025-04-23;1
3433;1006;19;2025-02-14;0
3434;3070;8;2025-01-29;1
3435;2447;10;2025-01-10;1
3436;2549;4;2025-01-07;0
3437;943;18;2025-02-25;1
3438;441;22;2025-03-09;1
3439;1095;15;2025-01-13;0
3440;1321;9;2025-04-25;0
3441;1641;28;2025-03-20;1
3442;609;1;2025-04-09;0
3443;1728;21;2025-02-11;0
3444;1839;8;2025-01-25;1
3445;1121;22;2025-03-05;1
3446;265;10;2025-01-12;1
3447;1741;27;2025-01-19;0
3448;85;14;2025-01-19;0
3449;3118;19;2025-04-13;0
3450;3121;8;2025-02-24;0
3451;557;21;2025-02-03;1
3452;2623;21;2025-04-05;1
3453;2749;23;2025-04-27;0
3454;1615;12;2025-03-09;1
3455;1560;28;2025-01-30;0
3456;2782;2;2025-04-26;1
3457;270;2;2025-01-29;0
3458;1730;12;2025-03-05;1
3459;3049;22;2025-04-27;0
3460;1177;4;2025-03-16;1
3461;885;14;2025-03-07;1
3462;1870;14;2025-02-15;1
3463;126;24;2025-03-14;1
3464;143;12;2025-01-31;0
3465;1930;23;2025-04-23;0
3466;1872;7;2025-04-11;0
3467;1580;19;2025-01-12;0
3468;101;23;2025-02-17;1
3469;794;17;2025-02-14;1
3470;3105;23;2025-01-26;1
3471;750;24;2025-01-24;1
3472;2434;28;2025-01-22;0
3473;1792;26;2025-04-16;1
3474;252;21;2025-02-11;1
3475;115;20;2025-03-26;0
3476;2384;13;2025-02-26;0
3477;1622;3;2025-01-10;1
3478;1070;25;2025-02-04;1
3479;707;6;2025-02-02;1
3480;321;18;2025-01-30;0
3481;1959;30;2025-04-22;1
3482;423;10;2025-03-17;1
3483;455;8;2025-01-15;1
3484;1542;12;2025-03-26;1
3485;367;5;2025-03-11;1
3486;1155;3;2025-03-08;1
3487;3022;5;2025-04-22;1
3488;2481;14;2025-01-05;0
3489;161;10;2025-03-10;1
3490;3073;10;2025-03-05;0
3491;2021;19;2025-04-08;0
3492;1253;17;2025-03-04;0
3493;1977;2;2025-01-20;1
3494;2836;9;2025-04-22;0
3495;2912;6;2025-01-13;1
3496;1486;9;2025-03-14;0
3497;2114;25;2025-01-07;1
3498;1275;2;2025-04-20;0
3499;1495;6;2025-03-03;1
3500;2486;15;2025-01-18;1
3501;1863;29;2025-03-07;0
3502;1806;19;2025-04-21;1
3503;2932;3;2025-02-22;1
3504;2335;28;2025-02-16;0
3505;1079;9;2025-03-30;0
3506;2207;2;2025-03-14;0
3507;2554;14;2025-04-23;1
3508;466;5;2025-01-10;0
3509;640;29;2025-04-11;1
3510;2695;25;2025-01-01;0
3511;270;22;2025-01-11;1
3512;599;26;2025-04-27;1
3513;1089;21;2025-02-22;0
3514;1176;26;2025-01-26;0
3515;128;25;2025-02-07;1
3516;464;16;2025-03-24;1
3517;2114;28;2025-01-28;0
3518;2380;19;2025-04-08;0
3519;549;22;2025-01-05;1
3520;2268;1;2025-02-11;0
3521;711;30;2025-01-20;1
3522;1228;10;2025-04-03;1
3523;1163;8;2025-03-22;1
3524;998;21;2025-03-09;1
3525;2523;5;2025-01-01;1
3526;757;11;2025-03-06;0
3527;1918;11;2025-04-10;1
3528;722;6;2025-02-20;0
3529;2663;25;2025-01-29;0
3530;845;18;2025-03-14;0
3531;3089;4;2025-01-09;0
3532;1227;19;2025-04-15;1
3533;2676;17;2025-04-25;1
3534;2168;10;2025-04-15;1
3535;2536;16;2025-03-22;0
3536;2836;1;2025-02-20;0
3537;2856;9;2025-04-16;0
3538;1805;24;2025-01-14;0
3539;195;22;2025-01-26;0
3540;2295;12;2025-04-10;1
3541;1496;3;2025-04-24;0
3542;538;12;2025-04-17;1
3543;999;28;2025-04-25;0
3544;359;16;2025-02-28;0
3545;256;10;2025-03-27;0
3546;1446;22;2025-01-29;0
3547;995;30;2025-02-02;1
3548;2719;7;2025-04-11;1
3549;1191;14;2025-01-06;0
3550;2527;22;2025-02-08;0
3551;2698;4;2025-03-29;0
3552;1782;17;2025-03-05;1
3553;1948;27;2025-03-14;1
3554;1680;12;2025-01-04;0
3555;1841;23;2025-03-04;0
3556;2135;22;2025-01-10;1
3557;841;19;2025-03-10;1
3558;509;12;2025-02-13;0
3559;1113;6;2025-04-19;1
3560;1862;14;2025-03-04;1
3561;2348;26;2025-01-17;1
3562;662;18;2025-01-21;1
3563;453;3;2025-02-11;0
3564;608;15;2025-01-17;1
3565;2509;9;2025-04-05;0
3566;2444;24;2025-04-05;1
3567;2234;11;2025-01-26;0
3568;257;11;2025-02-16;1
3569;2631;26;2025-04-03;0
3570;2353;3;2025-02-25;1
3571;1212;12;2025-04-15;1
3572;1448;29;2025-03-24;1
3573;488;19;2025-02-17;0
3574;1281;6;2025-01-06;0
3575;1517;28;2025-04-05;1
3576;3040;18;2025-02-11;0
3577;1338;24;2025-03-13;0
3578;1954;18;2025-01-14;1
3579;2316;3;2025-02-22;1
3580;2770;18;2025-03-18;1
3581;142;25;2025-04-22;0
3582;916;9;2025-02-12;1
3583;2894;12;2025-02-02;1
3584;2580;18;2025-02-20;0
3585;2152;24;2025-03-14;0
3586;1639;21;2025-03-26;1
3587;2472;19;2025-01-11;0
3588;1322;6;2025-01-21;0
3589;1136;5;2025-04-03;0
3590;2488;25;2025-01-26;0
3591;2567;19;2025-01-13;0
3592;1037;2;2025-02-20;1
3593;698;22;2025-04-18;1
3594;674;27;2025-01-20;1
3595;889;5;2025-02-23;0
3596;2339;20;2025-03-28;0
3597;1820;18;2025-03-29;0
3598;2091;2;2025-04-12;0
3599;762;25;2025-02-07;1
3600;921;4;2025-01-06;1
3601;521;27;2025-04-03;1
3602;2210;20;2025-01-06;0
3603;2989;20;2025-04-06;1
3604;29;16;2025-02-25;0
3605;1367;20;2025-03-05;0
3606;2110;15;2025-03-01;0
3607;1412;20;2025-02-11;1
3608;50;14;2025-02-04;1
3609;744;2;2025-01-19;1
3610;1843;12;2025-03-09;1
3611;2848;7;2025-01-27;0
3612;1249;28;2025-02-01;0
3613;1995;1;2025-01-30;0
3614;2629;3;2025-02-20;1
3615;206;9;2025-04-19;1
3616;877;15;2025-03-07;1
3617;37;23;2025-01-05;0
3618;283;29;2025-01-23;0
3619;1196;16;2025-03-01;0
3620;1585;29;2025-03-15;1
3621;1161;17;2025-04-13;0
3622;2358;1;2025-02-20;0
3623;2221;10;2025-01-31;1
3624;1853;13;2025-03-14;0
3625;2933;1;2025-03-18;1
3626;21;12;2025-01-18;0
3627;2650;4;2025-04-06;0
3628;2011;9;2025-03-05;1
3629;1356;27;2025-01-01;1
3630;2470;19;2025-02-06;0
3631;2300;10;2025-04-17;1
3632;530;28;2025-02-15;0
3633;2011;21;2025-04-15;1
3634;1659;15;2025-03-18;1
3635;3038;17;2025-02-19;1
3636;2014;9;2025-03-08;0
3637;3095;5;2025-02-13;0
3638;334;4;2025-01-22;1
3639;1900;3;2025-03-25;1
3640;1751;10;2025-02-25;0
3641;128;4;2025-04-11;0
3642;1914;18;2025-04-21;0
3643;562;12;2025-03-15;0
3644;3034;11;2025-01-21;1
3645;2637;26;2025-04-12;1
3646;264;6;2025-04-18;0
3647;1635;4;2025-02-12;0
3648;52;1;2025-02-08;0
3649;1231;22;2025-02-01;1
3650;933;5;2025-01-27;1
3651;1553;10;2025-02-19;0
3652;1877;10;2025-03-13;1
3653;2450;17;2025-03-11;1
3654;2536;16;2025-01-24;1
3655;2681;2;2025-03-01;0
3656;380;2;2025-04-26;1
3657;1680;13;2025-01-14;1
3658;2703;14;2025-02-26;1
3659;1535;26;2025-02-11;1
3660;2859;7;2025-02-01;1
3661;1793;13;2025-01-21;1
3662;2541;9;2025-02-04;1
3663;2546;30;2025-02-15;0
3664;2145;16;2025-01-23;1
3665;2968;21;2025-02-28;1
3666;815;23;2025-01-06;1
3667;1145;10;2025-01-07;0
3668;572;1;2025-04-13;0
3669;982;11;2025-04-04;0
3670;507;29;2025-02-13;1
3671;2179;20;2025-01-31;0
3672;1261;12;2025-04-08;0
3673;2125;23;2025-02-21;0
3674;991;29;2025-01-17;1
3675;2930;1;2025-02-18;0
3676;2841;15;2025-02-21;0
3677;3029;12;2025-02-19;0
3678;1335;16;2025-02-20;1
3679;2325;25;2025-01-14;0
3680;2283;2;2025-04-10;1
3681;1381;9;2025-02-20;0
3682;1733;16;2025-03-27;0
3683;1471;29;2025-02-06;1
3684;2137;23;2025-01-16;1
3685;1130;25;2025-03-07;0
3686;2136;13;2025-03-13;0
3687;2749;16;2025-01-22;0
3688;933;24;2025-02-12;1
3689;892;5;2025-04-20;1
3690;2472;11;2025-02-09;0
3691;777;19;2025-03-23;0
3692;1856;12;2025-01-25;1
3693;1414;23;2025-03-17;0
3694;2678;8;2025-02-26;0
3695;1258;4;2025-02-22;0
3696;642;10;2025-02-08;0
3697;2298;16;2025-04-16;0
3698;207;3;2025-01-18;0
3699;2311;25;2025-03-22;0
3700;3001;1;2025-02-07;1
3701;745;12;2025-02-04;0
3702;767;21;2025-02-28;1
3703;640;28;2025-04-18;1
3704;859;12;2025-04-02;1
3705;998;18;2025-01-28;0
3706;1382;1;2025-01-20;1
3707;726;28;2025-03-16;0
3708;1022;7;2025-04-05;1
3709;56;16;2025-03-02;0
3710;2155;27;2025-01-01;0
3711;1814;24;2025-02-19;1
3712;2088;28;2025-02-02;0
3713;2661;6;2025-01-22;0
3714;2793;7;2025-01-14;1
3715;2082;23;2025-01-20;0
3716;2853;11;2025-01-03;1
3717;720;9;2025-03-02;0
3718;3037;18;2025-01-12;0
3719;744;26;2025-02-02;0
3720;1016;5;2025-04-21;1
3721;1009;8;2025-04-20;1
3722;2003;24;2025-01-13;0
3723;1311;8;2025-04-19;0
3724;77;9;2025-01-25;1
3725;2108;29;2025-03-19;1
3726;60;6;2025-04-01;1
3727;2105;16;2025-01-28;1
3728;1932;6;2025-01-31;1
3729;840;3;2025-01-12;1
3730;1673;2;2025-01-29;1
3731;909;27;2025-04-20;0
3732;2494;29;2025-03-30;0
3733;852;11;2025-04-15;0
3734;3026;12;2025-02-01;0
3735;1571;14;2025-01-06;0
3736;2041;9;2025-04-15;0
3737;1531;19;2025-03-27;0
3738;2731;30;2025-03-14;1
3739;2549;17;2025-01-25;1
3740;44;5;2025-04-04;1
3741;2840;7;2025-03-31;0
3742;2524;12;2025-02-21;0
3743;1771;5;2025-01-31;1
3744;164;2;2025-02-13;1
3745;1711;22;2025-03-29;1
3746;1877;17;2025-01-11;0
3747;2395;11;2025-02-09;0
3748;2056;6;2025-03-23;0
3749;2195;22;2025-02-26;0
3750;457;27;2025-04-08;1
3751;411;12;2025-04-20;0
3752;682;30;2025-01-21;1
3753;1045;28;2025-03-22;0
3754;2299;27;2025-04-26;1
3755;605;14;2025-03-01;1
3756;2442;6;2025-03-19;0
3757;164;23;2025-01-25;0
3758;2034;8;2025-04-14;1
3759;1485;22;2025-01-28;1
3760;1019;11;2025-01-13;1
3761;1018;18;2025-02-17;1
3762;2186;11;2025-04-08;1
3763;1184;28;2025-04-16;0
3764;1178;13;2025-04-14;0
3765;2460;9;2025-01-26;0
3766;729;20;2025-03-07;1
3767;282;12;2025-01-30;1
3768;1528;12;2025-03-30;1
3769;2954;24;2025-03-25;0
3770;3051;21;2025-03-05;0
3771;963;28;2025-01-31;0
3772;1699;27;2025-03-04;0
3773;1217;4;2025-02-20;1
3774;1866;28;2025-03-31;0
3775;1081;13;2025-02-14;0
3776;1746;2;2025-02-18;1
3777;850;22;2025-04-05;0
3778;2101;19;2025-02-23;1
3779;2327;10;2025-01-16;0
3780;374;13;2025-04-01;0
3781;2758;8;2025-01-03;1
3782;123;2;2025-04-07;1
3783;954;19;2025-01-06;1
3784;1001;21;2025-01-18;0
3785;1763;3;2025-01-29;0
3786;3072;2;2025-02-23;1
3787;816;15;2025-03-01;0
3788;336;3;2025-02-25;1
3789;2252;12;2025-04-22;1
3790;2044;6;2025-01-24;1
